idMeasure;dtDate;nmActivePower;nmAmbientTemp ;nmControllerHubTemp;nmControllerTopTemp;nmFrequency;nmGeneratorSpeed;nmRotorSpeed;nmWindSpeed; nmPressure;nmNacelleDir;nmNacelleTemp;nmProduciblePower;nmProduciblePowerVestas;idDevice
;12/10/21 22:20;72,55807495;18,19999313;32,00005341;31,0000515;49,98671722;698,9155884;6,195342541;3,859044313;246,1687469;319;31,0000515;179;73,66645813;157
;12/10/21 22:30;79,23403931;18,2999897;32,00005341;31,0000515;49,9904747;696,3079834;6,167157173;3,939572096;246,1993103;312,1904297;30,90000343;179;77,39615631;157
;12/10/21 22:40;149,2797089;18,00003052;32,00005341;30,90000343;49,98673248;699,8015747;6,20250082;4,340843678;247,2064209;306,6000061;31,0000515;277;149,2567291;157
;12/10/21 22:50;150,4318085;18,00003052;32,00005341;30,61014175;50,01076889;700,1156006;6,2000103;4,395470142;246,4621735;303,2323914;31,0000515;277;150,0192413;157
;12/10/21 23:00;131,3310394;18,00003052;32,00005341;30,19999123;50,00803375;699,8986816;6,2000103;4,224176407;247,1764374;306,1932983;30,81012154;179;131,7316589;157
;12/10/21 23:10;94,17624664;18,4898262;32,00005341;30,1898632;49,96977997;699,9186401;6,2000103;4,027490139;246,6523438;316,2147217;30,60000229;179;94,66569519;157
;12/10/21 23:20;83,82984924;18,49999046;32,00005341;30,21009827;49,99984741;700,0338745;6,2000103;3,9404881;246,9645386;315,770813;30,68985748;179;83,99085236;157
;12/10/21 23:30;47,86636353;18,21011353;32,00005341;30,09999466;50,0144577;699,7340698;6,2000103;3,802989244;246,3285828;313,8768921;30,40004539;179;48,36508179;157
;12/10/21 23:40;53,48291016;18,00003052;32,00005341;30,09999657;50,00422668;700,0880737;6,2000103;3,878678322;246,960144;300,7070313;30,21013069;179;53,40232468;157
;12/10/21 23:50;56,22204971;18,19999123;32,00005341;30,00004959;50,02581024;700,1497192;6,2000103;3,791985512;246,2635345;288,9534607;30,19996452;179;54,86606979;157
;13/10/21 00:00;153,3661041;18,00003052;32,00005341;30,00004959;50,03868103;699,9324951;6,2000103;4,430167198;247,4046478;277,6708679;30,7898407;277;153,3320007;157
;13/10/21 00:10;96,31886292;18,00003052;32,00005341;30,00004959;49,94580078;699,8470459;6,2000103;3,999336004;247,3300323;274,5;30,80000877;179;96,86966705;157
;13/10/21 00:20;78,94182587;18,10002136;32,00005341;30,00004959;49,97787857;699,9440308;6,2000103;3,948970318;246,4296722;274,5;30,41013145;179;78,45604706;157
;13/10/21 00:30;52,18803787;18,28986168;32,00005341;30,00004959;50,00475311;699,9938965;6,2000103;3,737540245;245,2874451;274,5;30,60003281;98;52,97320175;157
;13/10/21 00:40;23,53793716;18,11012268;32,00005341;30,00004959;49,9975853;699,944458;6,2000103;3,688491821;247,1437378;274,5;30,29998779;98;23,24192429;157
;13/10/21 00:50;77,30420685;18,00003052;32,00005341;30,00004959;50,01356888;700,0339966;6,2000103;4,054004669;247,5151215;269,1914368;30,60002899;179;77,36008453;157
;13/10/21 01:00;11,41703606;18,28986931;32,00005341;30,00004959;50,00455856;694,9800415;6,162155628;3,589659452;247,3608246;267,8999939;30,50001144;98;11,20160007;157
;13/10/21 01:10;10,47628689;18,11012077;32,00005341;30,00004959;49,97198868;658,0858765;5,842742443;3,570017099;245,8578491;249,413559;30,19999123;98;11,36880493;157
;13/10/21 01:20;73,07897949;18,28986168;32,00005341;30,09999657;49,99236298;684,8182373;6,070095539;3,973116875;245,2769012;253,2588806;30,00004959;179;93,47845459;157
;13/10/21 01:30;112,6033096;18,01012421;32,00005341;30,09999466;49,99354935;699,8616943;6,2000103;4,239317417;246,7806244;255,3551483;30,19999313;179;111,9522781;157
;13/10/21 01:40;82,61166382;18,00003052;32,00005341;30,00004959;50,00613403;699,8190308;6,2000103;4,070858479;246,5705719;257,2999878;30,09996986;179;82,82863617;157
;13/10/21 01:50;56,12525177;18,09999657;32,00005341;30,20007324;50,00975418;700,0360107;6,2000103;3,972338915;246,271759;251,2887421;30,09996986;179;55,89394379;157
;13/10/21 02:00;80,68545532;18,00003052;32,00005341;30,19996452;50,00299072;700,0567627;6,2000103;4,159186363;247,4941559;238,5757751;30,00004959;179;80,15439606;157
;13/10/21 02:10;42,72852325;18,29998779;32,00005341;30,28983688;49,97454071;695,5628662;6,162500381;3,804996252;245,2357635;235,3000031;30,28981209;179;42,77004242;157
;13/10/21 02:20;17,17446136;18,58986473;32,00005341;30,49996758;49,99710083;655,845459;5,810630322;3,430355549;247,341568;235,3000031;30,60001755;98;23,34873199;157
;13/10/21 02:30;22,43268204;18,20003128;32,00005341;30,50004578;50,01558304;690,5482788;6,129506588;3,861027002;245,6291656;235,3000031;30,11016083;179;42,97667694;157
;13/10/21 02:40;-69,0083847;18,11014748;32,00005341;31,0000515;50,01074219;305,3835754;2,711859465;2,691174746;247,535553;216,1958008;30,09999466;0;0;157
;13/10/21 02:50;-37,33279419;18,18983841;32,00005341;30,90000343;50,01704788;462,0606995;4,109786034;3,009610176;247,3604889;213,1901245;30,00004959;33;8,549824715;157
;13/10/21 03:00;18,36245537;18,51011086;32,00005341;31,0000515;50,01142883;698,1905518;6,185793877;3,689316273;245,5476532;231,1000061;30,00004959;98;18,20502853;157
;13/10/21 03:10;66,30706024;18,28988075;32,00005341;31,0000515;50,00350189;699,7200928;6,199996948;3,962803125;247,380249;234,7144165;30,00004959;179;65,50019073;157
;13/10/21 03:20;72,62758636;18,11010551;32,00005341;31,0000515;50,0095253;700,9473877;6,212490082;4,004549503;248,5865936;232,8665009;30,00004959;179;72,18109894;157
;13/10/21 03:30;49,67192841;18,88988304;32,00005341;31,0000515;50,01203918;700,0689697;6,2000103;3,535139799;246,5134735;232,1000061;30,00004959;98;48,68386841;157
;13/10/21 03:40;58,53796005;18,61016464;32,00005341;31,0000515;50,00527954;699,9830933;6,2000103;3,732837915;246,5322571;232,1000061;30,00004959;98;58,78277588;157
;13/10/21 03:50;69,28307343;18,00003052;32,00005341;31,0000515;49,99915695;698,8951416;6,192501545;3,831514359;246,7982788;235,8460236;30,2000103;179;69,01670074;157
;13/10/21 04:00;125,1634216;17,91012573;32,00005341;31,0000515;50,0042038;700,3896484;6,207500935;4,082680225;245,6905212;251,6316528;30,19999313;179;121,0455551;157
;13/10/21 04:10;81,21128845;17,98987579;32,00005341;30,9101162;50,00908279;699,522583;6,2000103;3,808040619;246,5137634;264,5024109;30,00004959;179;83,30751038;157
;13/10/21 04:20;108,334404;18,00003052;32,00005341;30,98986244;50,00908661;700,0754395;6,202498436;3,764482737;248,0870972;260,237854;30,00004959;179;107,8353958;157
;13/10/21 04:30;229,2500305;18,00003052;32,00005341;30,49996758;50,00226212;711,4788208;6,31647253;4,346046925;246,8867188;260,2000122;30,00004959;277;227,1084747;157
;13/10/21 04:40;251,1168671;18,00003052;32,40003586;30,59999084;49,99608612;703,0338745;6,231025696;4,702968121;245,6801147;270,1763;30,7898674;277;252,0097198;157
;13/10/21 04:50;107,2060547;18,00003052;32,00005341;30,50001717;49,99921036;699,4641724;6,202501297;4,0142169;246,7853699;271,3999939;30,31011772;179;108,9700165;157
;13/10/21 05:00;6,679882526;18,00003052;32,09999847;30,29994774;50,00729752;599,7092896;5,316946983;3,145687342;247,0926056;262,5876465;30,00004959;33;17,44956398;157
;13/10/21 05:10;-49,63374329;18,00003052;32,00005341;30,01016426;50,01480865;261,2321777;2,321379185;2,41967845;247,4455414;247,9593353;30,00004959;0;0;157
;13/10/21 05:20;-49,18427277;18,00003052;32,00005341;30,09999657;50,00235748;252,8995361;2,250004768;2,342186689;247,0933685;250,0859985;30,00004959;0;0;157
;13/10/21 05:30;-47,66509628;18,00003052;32,00005341;30,00004959;49,99323273;281,1361694;2,493970633;2,582992077;245,9636993;240,4287415;30,00004959;0;0;157
;13/10/21 05:40;18,26478195;18,00003052;32,00005341;30,00004959;49,98503494;592,8592529;5,260190487;3,444805145;246,0270538;233,4185944;30,00004959;98;49,65649414;157
;13/10/21 05:50;90,67227936;18,19996643;32,00005341;30,00004959;49,98341751;699,9691162;6,2000103;3,789843798;245,7387695;243,6917267;30,00004959;179;90,32189178;157
;13/10/21 06:00;112,538414;18,00003052;32,00005341;30,00004959;49,97993088;700,0452271;6,204999924;3,812002182;246,0036774;244,8999939;30,00004959;179;113,8518219;157
;13/10/21 06:10;53,04463577;18,00003052;32,00005341;30,00004959;50,0101738;699,7299805;6,207498074;3,741223097;246,3377075;244,8999939;30,00004959;98;52,7608223;157
;13/10/21 06:20;27,79002762;17,91013718;32,00005341;30,00004959;49,96761703;698,2747192;6,189997196;3,586623192;246,6665192;243,2246399;30,00004959;98;27,40201378;157
;13/10/21 06:30;0,767157853;18,28990746;32,00005341;30,00004959;49,9771347;632,8831787;5,599237442;3,19013238;246,170929;245,1655731;30,00004959;33;8,980667114;157
;13/10/21 06:40;25,19285011;17,69996071;32,00005341;30,00004959;49,9789238;709,6272583;6,303278446;3,74812007;247,1675262;249,5;30,00004959;98;43,57579803;157
;13/10/21 06:50;102,0596924;18,20001793;32,00005341;30,00004959;49,98194504;699,9836426;6,204999447;3,890339136;246,2812805;249,5;30,00004959;179;101,8673019;157
;13/10/21 07:00;162,8303986;18,00003052;32,00005341;30,00004959;49,97510147;700,3845825;6,209999561;4,250471115;246,8855286;249,5;30,00004959;277;162,0108185;157
;13/10/21 07:10;266,7429199;17,80000877;32,00005341;30,00004959;50,05620193;714,3863525;6,334317207;4,579978466;245,768692;250,7630005;30,00004959;277;266,0570679;157
;13/10/21 07:20;170,2624969;18,00003052;32,00005341;30,00004959;49,99240494;702,1786499;6,228182793;4,342008591;247,6763916;259,2000122;30,00004959;277;171,4215393;157
;13/10/21 07:30;86,30182648;18,00003052;32,00005341;30,00004959;49,97148895;700,1911621;6,205002308;4,111325264;246,2290955;259,2000122;30,00004959;179;87,33181;157
;13/10/21 07:40;92,11502075;18,00003052;32,00005341;30,00004959;49,98310089;694,7578735;6,162503242;3,756821871;245,7489624;244,5084534;30,00004959;179;91,85990143;157
;13/10/21 07:50;112,0549698;18,00003052;32,00005341;30,00004959;50,00534439;699,7533569;6,210002899;4,107861519;246,0484009;253,7557526;30,00004959;179;112,8764114;157
;13/10/21 08:00;34,16095734;18,00003052;32,00005341;30,00004959;49,9940033;694,8579712;6,159998894;3,496009111;246,6731873;241,5;30,00004959;98;34,16098404;157
;13/10/21 08:10;35,76474762;18,3000145;32,00005341;30,00004959;50,00317383;689,6035767;6,117502213;3,487371922;246,8795166;241,4878387;30,00004959;98;35,3834877;157
;13/10/21 08:20;18,93152809;18,78986549;32,00005341;30,00004959;49,98846436;684,524231;6,079989433;3,292686224;248,335144;244,4927063;30,00004959;98;20,42732239;157
;13/10/21 08:30;-24,09251404;18,79995537;32,00005341;30,00004959;49,99115372;595,8253784;5,280417442;2,759016037;247,7334747;246,8399963;30,00004959;33;1,73056829;157
;13/10/21 08:40;-34,52919769;18,61012459;32,00005341;30,00004959;49,98955917;441,937439;3,913669586;2,894312382;245,4226685;228,6818695;30,00004959;33;10,65361977;157
;13/10/21 08:50;2,636335135;18,88986588;32,00005341;30,00004959;50,00576019;642,0784912;5,703390598;3,407822132;246,4935913;231,0122986;30,09999657;98;18,87555504;157
;13/10/21 09:00;0,453957617;19,00003242;32,00005341;30,00004959;50,01026535;567,4121704;5,032687664;3,074098587;246,6587982;229,6999969;30,98984718;33;7,975900173;157
;13/10/21 09:10;-26,24059105;18,79998207;32,00005341;30,00004959;49,98586655;555,2094727;4,93136692;2,837576628;246,4364014;239,453598;30,90000534;33;4,100888252;157
;13/10/21 09:20;-40,28647232;18,11013031;32,00005341;30,00004959;50,00358582;247,3371124;2,185054064;2,226610899;248,9634247;232,3244324;30,7101326;0;0;157
;13/10/21 09:30;-43,18230438;18,09999466;32,00005341;30,00004959;50,02282715;205,8884888;1,833524942;2,140266418;246,9112244;215,2635345;30,09999657;0;0;157
;13/10/21 09:40;-48,2696991;18,29996109;32,00005341;30,00004959;50,0174942;195,1858368;1,731031656;1,678643942;245,0887756;200,6999969;30,00004959;0;0;157
;13/10/21 09:50;-49,79847336;18,98987198;32,00005341;30,00004959;50,02161407;138,0355072;1,232839346;1,184834719;247,496048;200,6999969;30,00004959;0;0;157
;13/10/21 10:00;-53,36872864;19,20001793;32,00005341;30,00004959;50,04133987;231,2424774;2,044764519;2,022967339;245,5000763;208,1915588;30,00004959;0;0;157
;13/10/21 10:10;-49,24215317;19,00003242;32,00005341;30,00004959;49,97962952;263,2571106;2,335000992;2,325030088;247,3920441;201,5874176;30,08987427;0;0;157
;13/10/21 10:20;-58,50394058;19,3898735;32,00005341;30,00004959;50,01800156;235,4967957;2,095344067;1,959675193;247,421051;197,2357025;30,21008873;0;0;157
;13/10/21 10:30;-50,47669983;20,00003242;32,00005341;30,00004959;50,03331757;518,8743896;4,603024006;3,05100894;247,0799561;196,2755127;30,88986588;33;0;157
;13/10/21 10:40;25,8823967;19,71012497;32,00005341;30,00004959;50,02447891;560,9994507;4,987924099;3,364646435;246,7210541;174,5;31,0000515;98;43,64429092;157
;13/10/21 10:50;56,96319962;19,38985634;32,00005341;30,00004959;50,03392029;642,2203369;5,691627979;3,340798378;246,4071655;195,5283203;31,0000515;98;60,90211105;157
;13/10/21 11:00;41,84967804;19,41010857;32,00005341;30,00004959;50,0366478;568,5922241;5,04262352;3,319354773;246,3907013;226,6969147;31,0000515;98;65,81430817;157
;13/10/21 11:10;196,9143372;19,00003242;32,09999847;30,00004959;49,99933624;717,2163696;6,357844353;4,345718861;246,178009;214,9219513;31,0000515;277;200,6153259;157
;13/10/21 11:20;149,1865997;18,60004234;32,28984833;30,00004959;50,02090073;698,3771973;6,192393303;4,104363918;248,5919189;179,7854614;31,0000515;179;149,3977356;157
;13/10/21 11:30;180,0114899;19,29998779;32,41007614;30,00004959;50,03151703;636,1855469;5,649328232;4,450242996;244,3867188;237,0070038;31,0000515;277;231,1642151;157
;13/10/21 11:40;960,743103;19,50005913;32,00005341;30,00004959;50,01812363;1010,793091;8,98939991;6,936942101;246,8907776;253,7382813;31,0000515;1148;960,1834717;157
;13/10/21 11:50;1321,658569;19,28988075;32,00005341;30,00004959;50,00682831;1127,27063;10,00806522;7,592909336;246,2773895;254,763855;31,0000515;1416;1322,484619;157
;13/10/21 12:00;1112,338745;19,71013451;32,00005341;30,58990479;50,01809311;1078,942871;9,584106445;7,053218842;247,6125793;261,2720947;31,20004463;1148;1112,138184;157
;13/10/21 12:10;1225,838501;19,3898716;32,00005341;30,90000534;50,00642776;1084,29834;9,627028465;7,324832916;246,855896;265,8746338;31,49998474;1416;1224,28125;157
;13/10/21 12:20;1674,517822;20,00003242;31,41013908;31,0000515;50,01341629;1225,185791;10,87570667;8,085935593;244,7510834;262,8678589;31,8898735;1725;1685,828491;157
;13/10/21 12:30;1159,661011;20,00003242;31,78988457;31,0000515;50,01222992;1089,726929;9,67978096;7,371004581;244,9009247;266,711853;32,00005341;1416;1154,549683;157
;13/10/21 12:40;1883,300415;20,00003242;31,70001221;31,0000515;49,99726486;1263,470093;11,22565174;8,470257759;245,7951508;258,3896484;32,00005341;2063;1879,415649;157
;13/10/21 12:50;1200,812134;20,00003242;32,00005341;31,0000515;50,01581192;1095,481445;9,718173981;7,190217495;246,577652;260,168457;32,00005341;1148;1204,252808;157
;13/10/21 13:00;1668,213135;19,90000343;32,00005341;31,0000515;50,0123024;1210,771973;10,74793339;8,13601017;246,2406921;269,2468262;32,00005341;1725;1666,41687;157
;13/10/21 13:10;2219,824707;20,00003242;31,5100975;31,0000515;49,9845047;1336,790894;11,86913586;8,839686394;246,9815216;270,8647461;32,00005341;2431;2222,027832;157
;13/10/21 13:20;2164,696045;20,00003242;31,10002136;31,0000515;49,99573135;1338,980713;11,89184475;8,979237556;246,2031708;273,460907;32,00005341;2431;2160,697998;157
;13/10/21 13:30;2263,704834;20,00003242;31,20004272;31,20004463;50,00324631;1354,876587;12,03295135;8,95676899;246,0644836;271,6820679;32,88986206;2431;2257,307129;157
;13/10/21 13:40;1915,574341;20,00003242;31,50005913;31,78987503;49,9870224;1285,146851;11,40651321;8,40622139;246,6430206;279,5296021;33,00005341;2063;1921,025635;157
;13/10/21 13:50;2042,820557;19,89995193;31,70002556;32,00005341;49,9849968;1295,629639;11,50782108;8,683939934;246,7395172;277,7514343;33,00005341;2063;2030,818359;157
;13/10/21 14:00;2013,20874;19,70000648;31,88984108;32,00005341;50,01387787;1305,709839;11,58420658;8,693105698;246,4793549;287,2000122;33,00005341;2063;2022,30835;157
;13/10/21 14:10;1489,279175;19,39997101;32,00005341;32,00005341;49,99134827;1185,555786;10,52139568;7,843607426;247,1681519;276,0914612;33,00005341;1725;1494,286987;157
;13/10/21 14:20;1202,235107;19,89997673;32,00005341;32,00005341;50,0026207;1070,205566;9,503845215;7,328992844;246,3496094;270,6179504;33,00005341;1416;1194,759521;157
;13/10/21 14:30;1350,053711;20,00003242;32,00005341;32,00005341;50,02308273;1139,134644;10,10603809;7,64560318;246,7638092;277,7005005;33,00005341;1416;1347,969727;157
;13/10/21 14:40;1400,626221;20,00003242;32,00005341;32,00005341;49,9920845;1152,893188;10,23580265;7,7798419;246,9441833;275,1342468;33,00005341;1725;1402,099854;157
;13/10/21 14:50;1438,35498;19,89997673;32,00005341;32,00005341;50,0054512;1159,452393;10,29498768;7,726138592;245,8499908;268,9065857;32,89997482;1416;1435,85022;157
;13/10/21 15:00;1215,964111;19,51008224;32,00005341;32,00005341;50,02684784;1113,08728;9,875718117;7,433029175;246,0360718;272,4259033;32,89997864;1416;1220,740479;157
;13/10/21 15:10;2163,668701;18,52025414;32,29999161;32,00005341;50,01363754;1317,22644;11,69102859;9,377443314;247,1026917;262,2833862;32,11013794;2749;2179,70459;157
;13/10/21 15:20;751,3592529;17,20001793;32,38986588;32,00005341;50,00907516;947,6813965;8,402283669;6,544010162;246,8757782;274,5118103;32,00005341;912;751,2225952;157
;13/10/21 15:30;543,3748779;17,00002861;33,00005341;32,00005341;50,00304031;862,9476929;7,653323174;5,929885864;246,9426575;295,4110413;32,00005341;709;544,6055298;157
;13/10/21 15:40;603,2814331;17,00002861;33,00005341;32,00005341;50,01318741;876,539917;7,785898685;6,339997292;247,4064941;296,3288269;31,80003357;912;601,8519897;157
;13/10/21 15:50;526,4957275;17,00002861;33,00005341;31,80005836;49,99137115;846,4063721;7,512974739;5,972055435;246,0248871;307,8258972;31,61012268;709;527,2149658;157
;13/10/21 16:00;537,5023193;16,61015511;33,00005341;31,01013374;50,0038414;845,229187;7,503397465;6,094446659;245,9703217;298,1957092;31,19999313;709;537,0840454;157
;13/10/21 16:10;565,0256348;16,68986893;33,00005341;31,0000515;50,02609253;870,1807251;7,718078136;6,114250183;246,7350006;285,9046326;31,0000515;709;567,7548828;157
;13/10/21 16:20;199,9125671;17,00002861;33,00005341;31,0000515;50,01369858;706,9423218;6,273074627;4,646584511;245,6829224;263,5024109;31,0000515;277;203,5495758;157
;13/10/21 16:30;-21,27492332;17,00002861;33,00005341;31,0000515;49,99888229;340,4523926;3,009371519;2,354070902;248,2405243;217,3203735;30,51007652;0;0,418430001;157
;13/10/21 16:40;-44,0074501;17,00002861;33,00005341;31,0000515;49,99232864;240,6110229;2,138633251;2,216956615;246,8351746;230,2720642;30,00004959;0;0;157
;13/10/21 16:50;-38,05830002;17,98987579;33,00005341;31,0000515;49,97196198;301,6219177;2,679654121;2,778487206;245,2978058;235,4624786;30,00004959;33;0;157
;13/10/21 17:00;-37,30485916;17,90000343;32,21012878;31,0000515;49,9921608;189,4795532;1,679785967;1,716389775;247,0471649;256,2000122;30,00004959;0;0;157
;13/10/21 17:10;-43,75453949;18,00003052;32,00005341;31,0000515;50,02972412;116,3994598;1,032155156;1,090163112;247,0821991;256,2000122;30,00004959;0;0;157
;13/10/21 17:20;-45,31613541;18,19999123;32,00005341;31,0000515;49,99248886;156,8047333;1,396471858;1,355967999;246,1216888;256,2000122;30,00004959;0;0;157
;13/10/21 17:30;-48,43923187;18,00003052;32,00005341;31,0000515;49,99403763;220,7972717;1,952257514;2,183147192;245,8310089;259,8233032;30,00004959;0;0;157
;13/10/21 17:40;-46,78331757;17,70001221;32,00005341;31,0000515;49,97894669;225,6353607;1,999892712;2,076541901;246,0435181;252,6404724;30,00004959;0;0;157
;13/10/21 17:50;-45,3386116;18,00003052;32,00005341;31,0000515;49,9720993;169,7464905;1,514659286;1,536463857;246,6002655;262,7000122;30,00004959;0;0;157
;13/10/21 18:00;-45,18419266;17,80000877;32,00005341;31,0000515;49,97895432;228,6233063;2,02794385;2,011324167;247,8120117;262,7000122;30,00004959;0;0;157
;13/10/21 18:10;-45,82384491;18,00003052;32,00005341;31,0000515;50,04583359;313,633728;2,773631334;2,99115634;247,4614258;292,8825073;30,00004959;33;0;157
;13/10/21 18:20;-46,44696808;18,00003052;32,00005341;31,0000515;50,00453949;312,3099976;2,765686512;2,8738451;245,7870483;319,5;29,61009979;33;0;157
;13/10/21 18:30;-26,31015396;17,41012383;32,00005341;30,71016884;49,97592163;287,2009888;2,558632374;2,755822897;246,4187622;347,7376404;29,19999123;33;0;157
;13/10/21 18:40;220,0181732;17,00002861;32,00005341;30,39998627;49,98041153;585,4987183;5,208572388;4,433356762;247,3288879;25,61892509;29,10002327;277;231,9224548;157
;13/10/21 18:50;323,6255188;16,41012955;32,00005341;30,10002327;49,96944809;744,7278442;6,609099865;5,042084694;246,5894623;50,79999924;29,19999886;395;323,5527649;157
;13/10/21 19:00;235,2425842;16,38988495;32,18986511;30,00004959;49,9406395;710,0357056;6,296025276;5,05715847;246,9608002;50,79999924;29,60000229;395;234,4852142;157
;13/10/21 19:10;67,57414246;17,00002861;32,39994431;30,00004959;50,01668167;697,2176514;6,183526516;3,759405375;245,7701263;53,83962631;29,00004768;179;70,41207123;157
;13/10/21 19:20;-22,05106354;17,00002861;32,01014328;30,00004959;50,0038147;313,6599731;2,778683424;2,264962435;246,9197083;70,09999847;29,00004768;0;0;157
;13/10/21 19:30;-13,63978672;17,10002327;32,00005341;30,00004959;50,00875092;459,7368469;4,087337017;3,070001841;246,2586823;53,20720673;29,00004768;33;15,05129814;157
;13/10/21 19:40;169,5856323;17,11018181;32,00005341;30,00004959;50,00532913;699,0235596;6,203399181;4,359766006;245,3290253;46,92301559;29,00004768;277;167,5854034;157
;13/10/21 19:50;35,93092346;16,58987617;32,00005341;30,00004959;50,00669098;574,9907227;5,097221851;3,278249264;246,2068024;54,94467926;29,19996643;98;45,21442795;157
;13/10/21 20:00;-30,9003067;17,00002861;32,09997177;30,88987732;50,01967239;293,8998413;2,618289709;2,969652891;245,6554718;47,59923172;29,00004768;33;0;157
;13/10/21 20:10;8,599746704;17,00002861;32,00005341;31,0000515;49,96556854;573,4494019;5,079426289;3,06658721;246,3929291;40,58554459;29,00004768;33;34,3972702;157
;13/10/21 20:20;-30,35489273;17,00002861;32,00005341;31,0000515;49,99243927;203,9456635;1,806809306;2,024190426;246,2623444;26,01867294;29,00004768;0;0;157
;13/10/21 20:30;-27,206213;17,00002861;32,00005341;31,0000515;50,00469208;252,3924408;2,236240387;2,267282724;247,4515381;8,86818409;29,00004768;0;0;157
;13/10/21 20:40;56,41814804;16,91012573;32,00005341;31,29998779;50,00717926;584,0427856;5,181475163;3,78963089;247,1292267;19,71385574;29,00004768;179;76,43702698;157
;13/10/21 20:50;112,3078766;16,6000042;32,00005341;31,9898777;50,02210999;700,1260986;6,2000103;4,107005596;247,0687561;11,62424278;29,00004768;179;111,1511002;157
;13/10/21 21:00;147,0197754;16,40000916;32,00005341;32,00005341;50,02703857;700,0411377;6,2000103;4,140847683;245,738266;10,22105694;29,00004768;179;146,2479401;157
;13/10/21 21:10;332,2027283;16,08987617;32,00005341;32,00005341;49,95914078;740,7752686;6,568382263;5,020772457;245,23349;26,29327011;29,00004768;395;331,0647278;157
;13/10/21 21:20;315,9815674;16,71014595;32,3000145;32,00005341;50,00559235;737,2312012;6,544104576;4,959514618;247,4785767;29,20000076;29,00004768;395;316,3673706;157
;13/10/21 21:30;148,7463074;16,08987236;32,49998093;32,00005341;50,02612305;699,4940186;6,2000103;4,371056557;245,7139435;20,81817436;29,00004768;277;150,1721039;157
;13/10/21 21:40;96,17356873;16,41013527;32,00005341;32,00005341;50,00905609;700,1561279;6,2000103;3,951110363;247,5329285;18,79999924;29,00004768;179;95,29484558;157
;13/10/21 21:50;130,5726471;16,49998093;32,10002136;32,00005341;50,03043365;700,5273438;6,207495689;4,205781937;246,8088989;18,65581131;29,00004768;179;128,3249207;157
;13/10/21 22:00;308,7197876;16,0000267;32,49998093;32,38989258;50,03340912;728,5047607;6,456124306;5,056835175;247,0708466;6,129421711;29,00004768;395;308,9133606;157
;13/10/21 22:10;372,8482666;16,0000267;32,68983841;33,00005341;49,95543289;760,0965576;6,757605553;5,247430801;245,571579;0,400000006;29,00004768;395;372,0563049;157
;13/10/21 22:20;536,012207;16,0000267;32,59998703;33,00005341;49,98331833;848,1240234;7,534769535;5,690666676;246,4575958;0,400000006;29,88986969;537;536,1160278;157
;13/10/21 22:30;630,5065308;16,49995422;32,11012268;33,00005341;50,01131821;895,630249;7,948609352;5,897260189;246,6688995;14,57749462;30,00004959;709;629,3175049;157
;13/10/21 22:40;637,2233276;16,58987617;32,20001984;33,00005341;49,99116516;895,805542;7,94829464;5,86086607;245,6171722;14,56868935;30,00004959;709;637,4667969;157
;13/10/21 22:50;885,7828369;16,69993401;32,00005341;33,00005341;50,01781082;986,7311401;8,760138512;6,542863846;247,1214142;20,01715469;30,00004959;912;882,2542114;157
;13/10/21 23:00;1303,821045;16,90000343;32,00005341;33,00005341;50,01600266;1111,000244;9,863868713;7,441595078;246,5096436;28,08458519;30,00004959;1416;1305,062378;157
;13/10/21 23:10;1424,735962;16,89995193;31,51011276;33,00005341;49,97526932;1162,659424;10,33193302;7,804062843;246,5515594;24,49592781;30,00004959;1725;1425,937012;157
;13/10/21 23:20;1366,820313;17,00002861;31,29996109;33,00005341;49,99511337;1134,506592;10,07374763;7,78244257;246,2471619;27,94465446;30,00004959;1725;1360,570557;157
;13/10/21 23:30;1413,114624;17,00002861;31,10002136;33,00005341;50,01288986;1160,605225;10,30034924;7,867383957;246,3868866;24,67948723;30,00004959;1725;1421,188232;157
;13/10/21 23:40;1139,578979;16,80003357;31,3898735;33,00005341;50,00391006;1076,147461;9,551700592;7,36621666;246,6908112;19,79999924;30,00004959;1416;1137,649536;157
;13/10/21 23:50;687,828186;16,79998207;32,00005341;33,00005341;50,01407623;921,8705444;8,182621956;6,091086388;246,0783844;19,79999924;30,00004959;709;687,3372192;157
;14/10/21 00:00;640,9085083;16,60004044;32,00005341;33,09997177;50,02273941;891,8527832;7,917712688;6,085791588;246,3947754;19,79999924;30,00004959;709;638,5046997;157
;14/10/21 00:10;699,6768188;16,51012421;32,00005341;33,3000412;49,95986557;925,4425049;8,220696449;6,236726761;247,0304108;19,79999924;30,08986473;709;700,1431274;157
;14/10/21 00:20;814,4074097;16,29998779;32,00005341;33,59997559;49,99546432;964,7548828;8,571575165;6,463433743;245,9547729;12,51288795;30,01013184;912;814,072876;157
;14/10/21 00:30;1095,200562;16,09999657;32,00005341;33,88991165;50,01460648;1066,494141;9,477496147;7,333935738;246,8403168;5,199999809;30,00004959;1416;1096,070435;157
;14/10/21 00:40;1566,006226;16,58987999;31,4101162;34,00005722;50,00596619;1181,928345;10,5003233;7,933121681;246,9746094;6,766301155;30,00004959;1725;1560,764893;157
;14/10/21 00:50;1751,259644;16,59996414;31,0000515;34,00005722;50,02467728;1241,279785;11,02535057;8,351465225;245,8900452;15,12963963;30,00004959;2063;1751,117065;157
